First_pokemon_HP,First_pokemon_ATK,First_pokemon_DEF,First_pokemon_SP_ATK,First_pokemon_DP_DEF,First_pokemon_Speed,First_pokemon_STATS_SUM,First_pokemon_RATIO,Second_pokemon_HP,Second_pokemon_ATK,Second_pokemon_DEF,Second_pokemon_SP_ATK,Second_pokemon_DP_DEF,Second_pokemon_Speed,Second_pokemon_STATS_SUM,Second_pokemon_RATIO,Relation
55,55,45,63,45,45,308,0.25,68,90,65,50,55,82,410,0.6165413533834586,1.0
95,124,78,69,71,58,495,0.37398373983739835,79,103,120,135,115,78,630,0.5763888888888888,1.0
70,20,50,20,50,40,250,0.1557377049180328,70,110,180,60,60,50,530,0.4117647058823529,1.0
55,63,90,50,80,42,380,0.21138211382113822,90,120,100,150,120,100,680,0.7718120805369127,1.0
91,90,72,90,129,108,580,0.896,51,65,65,80,75,59,395,0.4365079365079365,2.0
40,30,30,55,30,85,270,0.4666666666666667,70,75,80,135,80,135,575,0.917910447761194,0.5
170,90,45,90,45,60,500,0.427536231884058,75,65,55,65,55,69,384,0.43548387096774194,1.0
70,120,40,95,40,95,460,0.8106060606060606,61,78,95,56,58,57,405,0.40336134453781514,0.5
40,80,100,30,30,20,300,0.11851851851851852,95,65,65,110,130,60,525,0.4016393442622951,1.0
150,160,100,95,65,100,670,0.8866666666666667,65,130,60,75,60,75,465,0.689922480620155,1.0
50,25,28,45,55,15,218,0.0625,60,25,35,70,80,60,330,0.3076923076923077,1.0
80,80,50,40,50,25,325,0.176056338028169,89,145,90,105,80,91,600,0.8549618320610687,0.5
106,110,90,154,90,130,680,0.926829268292683,80,70,40,100,60,145,495,0.921875,1.0
170,90,45,90,45,60,500,0.427536231884058,90,55,75,60,75,30,385,0.13970588235294118,1.0
70,140,230,60,80,50,630,0.32432432432432434,100,120,100,150,120,90,680,0.728,0.5
130,85,80,85,95,60,535,0.43884892086330934,80,110,60,150,130,70,600,0.5042016806722689,1.0
75,110,110,110,105,80,590,0.656934306569343,100,134,110,95,100,61,600,0.4057971014492754,2.0
40,30,35,45,40,55,245,0.31496062992125984,63,60,55,50,50,71,349,0.5289256198347108,1.0
75,38,38,56,56,67,330,0.5263157894736842,67,57,55,77,55,114,425,0.8879310344827587,2.0
70,70,40,60,40,60,340,0.4247787610619469,45,100,45,45,45,10,290,0.2949640287769784,2.0
59,63,80,65,80,58,405,0.41843971631205673,60,85,42,85,42,91,405,0.8227848101265823,1.0
75,95,122,58,75,69,494,0.5725806451612904,85,105,85,40,50,40,405,0.211864406779661,1.0
60,65,80,170,95,130,600,0.8625954198473282,80,95,82,60,82,75,474,0.6,0.5
50,53,48,53,48,64,316,0.46153846153846156,75,125,230,55,95,30,610,0.3448275862068966,2.0
40,30,35,45,40,55,245,0.31496062992125984,45,30,50,65,50,45,285,0.13821138211382114,1.0
45,35,45,62,53,35,275,0.11851851851851852,120,70,120,75,130,85,600,0.6694915254237288,1.0
75,90,90,140,90,115,600,0.9481481481481482,63,60,55,50,50,71,349,0.5289256198347108,1.0
40,45,40,35,35,56,251,0.373015873015873,30,56,35,25,35,72,253,0.48148148148148145,1.0
70,145,88,140,70,112,625,0.8888888888888888,75,95,122,58,75,69,494,0.5725806451612904,0.0
50,70,50,50,50,40,310,0.16296296296296298,60,40,60,95,60,55,370,0.4222222222222222,2.0
90,75,85,115,90,55,510,0.3445378151260504,60,69,95,69,95,36,424,0.2608695652173913,1.0
60,60,60,60,60,60,360,0.38095238095238093,50,65,107,105,107,86,520,0.7272727272727273,1.0
50,60,60,60,60,30,320,0.11290322580645161,125,130,90,130,90,95,660,0.7734375,0.5
45,45,55,45,55,63,308,0.4594594594594595,45,30,35,20,20,45,195,0.14782608695652175,0.5
60,48,45,43,90,42,328,0.21897810218978103,70,80,102,80,102,40,474,0.2677165354330709,1.0
50,47,50,57,50,65,319,0.463768115942029,100,70,70,65,65,45,415,0.1897810218978102,1.0
30,40,70,70,25,60,295,0.41353383458646614,80,160,80,130,80,100,630,0.8455284552845529,2.0
80,80,50,40,50,25,325,0.176056338028169,103,60,86,60,86,50,445,0.3458646616541353,1.0
55,65,95,95,45,85,440,0.6610169491525424,65,80,140,40,70,70,465,0.5223880597014925,1.0
70,130,100,55,80,65,500,0.608,75,75,60,83,60,60,413,0.39344262295081966,0.5
40,20,30,40,80,55,265,0.22764227642276422,95,23,48,23,48,23,260,0.046153846153846156,2.0
70,65,65,55,55,70,380,0.5,35,35,35,35,35,35,210,0.13385826771653545,1.0
89,145,90,105,80,91,600,0.8549618320610687,45,55,39,35,39,42,255,0.18518518518518517,1.0
45,50,45,115,55,95,405,0.6936936936936937,70,150,140,65,100,75,600,0.55,0.0
110,160,110,80,110,100,670,0.8591549295774648,55,66,44,44,56,85,350,0.6888888888888889,1.0
95,145,130,120,90,120,700,0.9398496240601504,55,63,90,50,80,42,380,0.21138211382113822,4.0
123,100,62,97,81,68,531,0.4806201550387597,86,68,72,109,66,106,507,0.8099173553719008,0.5
95,155,109,70,130,81,640,0.6788321167883211,59,110,150,45,49,35,448,0.3333333333333333,2.0
30,42,118,42,88,30,350,0.112,50,50,95,40,50,35,320,0.20279720279720279,0.5
73,100,60,100,60,65,458,0.42657342657342656,79,115,70,125,80,111,580,0.8468468468468469,1.0
70,65,60,90,75,90,450,0.6571428571428571,70,77,60,97,60,108,472,0.8394160583941606,1.0
55,55,55,85,55,30,335,0.1320754716981132,100,164,150,95,120,71,700,0.5645161290322581,0.0
66,41,77,61,87,23,355,0.12096774193548387,65,130,60,75,60,75,465,0.689922480620155,1.0
105,130,120,45,45,40,485,0.4444444444444444,60,100,85,80,85,100,510,0.7007874015748031,0.5
125,58,58,76,76,67,460,0.515625,70,105,105,50,40,20,390,0.33587786259541985,2.0
100,5,5,15,65,30,220,0.07692307692307693,86,92,88,68,75,73,482,0.6835443037974683,1.0
66,117,70,40,50,67,410,0.4573643410852713,150,160,100,95,65,100,670,0.8866666666666667,1.0
44,38,33,61,43,70,289,0.5267857142857143,65,136,94,54,96,135,580,0.9612403100775194,1.0
85,97,66,105,66,65,484,0.47107438016528924,75,103,80,70,80,92,500,0.7933884297520661,4.0
50,75,70,35,70,48,348,0.29357798165137616,45,55,45,65,45,75,330,0.5692307692307692,1.0
50,65,45,85,65,95,405,0.7238095238095238,88,107,122,74,75,64,530,0.4596774193548387,0.5
74,94,131,54,116,20,489,0.4485294117647059,45,30,15,85,65,65,305,0.36220472440944884,2.0
90,132,105,132,105,30,594,0.4246575342465753,20,40,15,35,35,60,205,0.34285714285714286,1.0
50,95,90,95,90,180,600,0.9172413793103448,75,110,110,110,105,80,590,0.656934306569343,1.0
120,100,85,30,85,45,465,0.22448979591836735,60,85,60,50,50,125,430,0.9090909090909091,1.0
50,160,110,160,110,110,700,0.8854961832061069,45,49,49,65,65,45,318,0.2781954887218045,0.5
70,90,90,135,90,125,600,0.9401709401709402,50,70,100,40,40,30,330,0.2222222222222222,1.0
60,85,69,60,69,77,420,0.518796992481203,40,35,30,120,70,105,400,0.6692307692307692,1.0
100,100,100,100,100,100,600,0.8778625954198473,48,72,48,72,48,48,336,0.25984251968503935,0.5
71,120,95,120,95,99,600,0.8203125,80,145,150,105,110,110,700,0.8692307692307693,0.5
45,55,39,35,39,42,255,0.18518518518518517,55,130,115,50,50,75,475,0.5982142857142857,1.0
91,72,90,129,90,108,580,0.8925619834710744,80,120,79,95,79,70,523,0.5833333333333334,1.0
75,125,230,55,95,30,610,0.3448275862068966,35,46,34,35,45,20,215,0.072,1.0
57,80,91,80,87,75,470,0.5737704918032787,50,35,55,25,25,15,205,0.021739130434782608,1.0
50,70,50,50,50,70,340,0.5645161290322581,67,89,116,79,116,33,500,0.2624113475177305,1.0
75,80,85,110,90,50,490,0.3548387096774194,50,53,48,53,48,64,316,0.358974358974359,2.0
55,69,85,32,35,28,304,0.09302325581395349,60,80,50,40,40,30,300,0.15328467153284672,1.0
120,100,85,30,85,45,465,0.22448979591836735,40,45,40,62,60,60,307,0.33884297520661155,1.0
120,100,85,30,85,45,465,0.22448979591836735,70,62,67,55,55,56,365,0.38513513513513514,0.5
90,30,15,40,20,15,210,0.043478260869565216,70,70,40,60,40,60,340,0.4247787610619469,2.0
20,25,45,70,90,60,310,0.30833333333333335,40,40,50,30,30,30,220,0.0873015873015873,1.0
45,60,45,25,45,55,275,0.29,100,120,100,150,120,90,680,0.728,1.0
60,105,60,120,60,105,510,0.8849557522123894,68,75,53,83,113,60,452,0.45384615384615384,1.0
120,100,85,30,85,45,465,0.22448979591836735,63,63,47,41,41,74,329,0.56,1.0
90,132,105,132,105,30,594,0.4246575342465753,80,185,115,40,105,75,600,0.6230769230769231,0.5
55,40,85,80,105,40,405,0.23622047244094488,75,140,65,112,65,110,567,0.9140625,0.5
55,45,50,45,65,80,340,0.5546218487394958,40,29,45,29,45,36,224,0.14634146341463414,1.0
83,80,75,70,70,101,479,0.8615384615384616,45,49,65,49,65,45,318,0.275,2.0
150,100,120,100,120,90,680,0.6666666666666666,50,85,85,55,55,50,380,0.3902439024390244,0.0
110,65,105,55,95,80,510,0.6258503401360545,60,80,95,70,85,50,440,0.2231404958677686,0.5
75,80,70,65,75,90,455,0.7578125,40,65,40,80,40,65,330,0.5038167938931297,1.0
45,20,50,60,120,50,345,0.24074074074074073,40,60,30,31,31,70,262,0.4492753623188406,1.0
130,65,60,110,95,65,525,0.5227272727272727,30,30,30,30,30,30,180,0.12612612612612611,0.5
48,72,48,72,48,48,336,0.25984251968503935,91,72,90,129,90,108,580,0.8620689655172413,1.0
45,67,60,35,50,63,320,0.5128205128205128,45,30,35,20,20,45,195,0.14782608695652175,1.0
70,130,100,55,80,65,500,0.608,80,110,60,150,130,70,600,0.5042016806722689,1.0
79,115,70,125,80,111,580,0.8468468468468469,45,90,20,65,20,65,305,0.5116279069767442,1.0
20,10,230,10,230,5,505,0.0,80,115,80,65,55,93,488,0.7846153846153846,1.0
50,65,107,105,107,86,520,0.7758620689655172,55,70,40,60,40,40,305,0.26956521739130435,1.0
85,80,70,135,75,90,535,0.7006802721088435,70,70,40,60,40,60,340,0.4247787610619469,1.0
55,81,60,50,70,97,413,0.7214285714285714,74,48,76,83,81,104,466,0.7322834645669292,1.0
45,95,50,40,50,75,355,0.54,40,45,40,62,60,60,307,0.33884297520661155,1.0
255,10,10,75,135,55,540,0.3125,75,95,60,65,60,115,470,0.8778625954198473,1.0
50,48,43,46,41,60,288,0.47297297297297297,68,165,95,65,115,110,618,0.8615384615384616,1.0
35,60,44,40,54,55,288,0.366412213740458,53,51,53,61,56,40,314,0.14285714285714285,1.0
41,64,45,50,50,50,300,0.36752136752136755,20,40,90,30,90,25,295,0.11363636363636363,1.0
68,90,65,50,55,82,410,0.6165413533834586,60,79,105,59,85,36,424,0.17054263565891473,0.5
75,90,140,60,60,40,465,0.3008130081300813,40,45,40,62,60,60,307,0.33884297520661155,0.25
67,58,57,81,67,101,431,0.8790322580645161,65,75,105,35,65,85,430,0.6940298507462687,0.0
150,160,100,95,65,100,670,0.8866666666666667,45,49,65,49,65,45,318,0.275,1.0
30,45,59,30,39,57,260,0.2803030303030303,90,95,105,165,110,45,610,0.2890625,1.0
60,60,40,65,45,35,305,0.15833333333333333,64,51,23,51,23,28,240,0.11363636363636363,1.0
45,20,50,60,120,50,345,0.24074074074074073,75,123,67,95,85,95,540,0.7642276422764228,0.5
75,140,65,112,65,110,567,0.9140625,70,95,125,65,75,45,475,0.33613445378151263,2.0
70,100,70,105,75,40,460,0.23214285714285715,45,60,32,50,32,76,295,0.5925925925925926,2.0
78,130,111,130,85,100,634,0.8561151079136691,123,77,72,99,92,58,521,0.4621212121212121,1.0
40,40,55,40,70,55,300,0.40939597315436244,116,55,85,107,95,29,487,0.06818181818181818,0.5
100,70,70,65,65,45,415,0.1897810218978102,70,60,75,110,75,90,480,0.7165354330708661,1.0
90,120,75,60,60,45,450,0.29411764705882354,80,90,80,130,110,110,600,0.856,2.0
70,95,125,65,75,45,475,0.33613445378151263,78,92,75,74,63,118,500,0.8842975206611571,0.25
60,40,60,95,60,55,370,0.4222222222222222,60,75,85,100,85,115,520,0.8992248062015504,1.0
73,76,75,81,100,100,505,0.8110236220472441,90,90,85,125,90,100,580,0.768595041322314,1.0
80,75,150,75,150,50,580,0.30973451327433627,100,150,120,120,100,90,680,0.6493506493506493,0.5
30,45,59,30,39,57,260,0.2803030303030303,95,155,109,70,130,81,640,0.6788321167883211,2.0
65,155,120,65,90,105,600,0.8677685950413223,85,90,80,70,80,130,535,0.9262295081967213,0.25
45,90,20,65,20,65,305,0.5116279069767442,79,115,70,125,80,111,580,0.8468468468468469,1.0
70,150,140,65,100,75,600,0.55,70,77,60,97,60,108,472,0.8394160583941606,0.5
50,95,180,85,45,70,525,0.5298507462686567,48,61,40,61,40,50,300,0.2543859649122807,1.0
60,60,60,105,105,105,495,0.848,20,40,90,30,90,25,295,0.11363636363636363,2.0
50,70,50,50,50,40,310,0.16296296296296298,45,90,20,65,20,65,305,0.5116279069767442,0.5
75,140,65,112,65,110,567,0.9140625,60,55,50,40,55,45,305,0.22377622377622378,4.0
65,95,57,100,85,93,495,0.7441860465116279,58,64,58,80,65,80,405,0.5423728813559322,0.5
71,95,85,110,95,79,535,0.664,50,50,120,80,80,30,410,0.07258064516129033,0.5
61,72,57,55,55,65,365,0.3984375,90,100,60,90,60,80,480,0.6422764227642277,2.0
78,130,111,130,85,100,634,0.8561151079136691,40,80,100,30,30,20,300,0.11851851851851852,0.5
84,71,43,71,43,48,360,0.25874125874125875,60,65,60,130,75,110,500,0.7719298245614035,0.0
55,130,115,50,50,75,475,0.5982142857142857,36,50,50,65,60,44,305,0.16363636363636364,1.0
82,121,119,69,59,71,521,0.5394736842105263,82,80,86,85,75,72,480,0.6183206106870229,0.0
75,125,75,30,75,85,465,0.625,60,48,45,43,90,42,328,0.21897810218978103,0.5
69,69,76,69,86,91,460,0.6554621848739496,60,50,70,50,90,65,385,0.39568345323741005,1.0
91,72,90,129,90,108,580,0.8925619834710744,85,80,70,135,75,90,535,0.7006802721088435,2.0
86,76,86,116,56,95,515,0.7982456140350878,28,25,25,45,35,40,198,0.16083916083916083,1.0
83,80,80,135,80,121,579,0.9444444444444444,50,40,85,40,65,25,305,0.08870967741935484,2.0
40,30,50,55,55,100,330,0.584070796460177,60,115,105,65,70,80,495,0.7181818181818181,2.0
90,85,75,115,100,115,580,0.9381443298969072,70,120,100,145,105,20,560,0.2824427480916031,0.0
80,105,65,60,75,130,515,0.9645390070921985,46,57,40,40,40,50,273,0.25,1.0
125,130,90,130,90,95,660,0.7734375,60,60,60,35,35,30,280,0.11194029850746269,1.0
95,23,48,23,48,23,260,0.046153846153846156,95,110,80,70,80,50,485,0.37209302325581395,1.0
50,70,50,50,50,70,340,0.5645161290322581,70,62,67,55,55,56,365,0.38513513513513514,2.0
35,40,100,90,55,35,355,0.1796875,60,90,70,60,120,40,440,0.27419354838709675,1.0
85,105,85,40,50,40,405,0.211864406779661,125,58,58,76,76,67,460,0.515625,1.0
35,35,40,35,55,50,250,0.40336134453781514,75,80,70,65,75,90,455,0.7578125,0.25
50,95,180,85,45,70,525,0.5298507462686567,55,45,43,55,43,72,313,0.5853658536585366,2.0
65,95,100,60,50,50,420,0.34959349593495936,35,85,45,35,35,75,310,0.6492537313432836,1.0
70,75,80,135,80,135,575,0.917910447761194,70,140,230,60,80,50,630,0.32432432432432434,1.0
55,55,50,45,65,55,325,0.37373737373737376,64,66,68,81,76,50,405,0.25190839694656486,1.0
64,66,68,81,76,50,405,0.25190839694656486,70,110,80,55,80,105,500,0.8794326241134752,1.0
65,90,120,85,70,60,490,0.43410852713178294,63,120,85,90,55,55,468,0.2809917355371901,1.0
86,68,72,109,66,106,507,0.8099173553719008,105,30,105,140,105,55,540,0.3524590163934426,0.5
65,90,122,58,75,84,494,0.71875,76,65,45,92,42,91,411,0.7449664429530202,0.0
58,64,58,80,65,80,405,0.5423728813559322,60,40,80,60,45,40,325,0.23529411764705882,2.0
125,120,90,170,100,95,700,0.78125,79,115,70,125,80,111,580,0.8468468468468469,2.0
80,100,70,60,70,95,475,0.7416666666666667,65,40,70,80,140,70,465,0.5954198473282443,1.0
65,40,70,80,140,70,465,0.5954198473282443,45,50,35,55,75,40,300,0.21367521367521367,0.5
150,120,100,120,100,90,680,0.664179104477612,105,125,100,60,100,100,590,0.8359375,0.0
83,80,80,135,80,121,579,0.9444444444444444,60,50,50,60,70,50,340,0.28346456692913385,2.0
101,72,72,99,89,29,462,0.1937984496124031,70,85,140,85,70,20,470,0.272,0.5
123,100,62,97,81,68,531,0.4806201550387597,45,80,100,35,37,28,325,0.3125,0.5
70,100,115,30,65,30,410,0.24390243902439024,65,63,45,45,45,45,308,0.2595419847328244,2.0
35,45,160,30,45,70,385,0.48148148148148145,30,45,55,70,55,85,340,0.5633802816901409,1.0
80,80,80,55,55,90,440,0.6417910447761194,80,120,79,95,79,70,523,0.5833333333333334,1.0
50,35,55,25,25,15,205,0.05263157894736842,100,134,110,95,100,61,600,0.4057971014492754,2.0
70,65,60,90,75,90,450,0.6571428571428571,100,90,130,45,65,55,485,0.4253731343283582,0.5
80,80,90,110,130,110,600,0.8721804511278195,65,80,80,59,63,58,405,0.4411764705882353,1.0
80,80,80,80,80,80,480,0.6015037593984962,50,65,107,105,107,86,520,0.7313432835820896,2.0
65,55,115,100,40,60,435,0.3798449612403101,74,48,76,83,81,104,466,0.7322834645669292,1.0
106,150,70,194,120,140,780,0.952,61,78,95,56,58,57,405,0.40336134453781514,1.0
85,105,100,79,83,78,530,0.5869565217391305,50,95,90,95,90,180,600,0.9172413793103448,1.0
60,50,70,80,80,140,480,0.8449612403100775,135,85,40,40,85,5,390,0.6864406779661016,1.0
55,84,105,114,75,52,485,0.2890625,65,155,120,65,90,105,600,0.8677685950413223,1.0
80,95,82,60,82,75,474,0.6,65,110,130,60,65,95,525,0.8278145695364238,2.0
103,60,126,80,126,50,545,0.36363636363636365,54,78,103,53,45,22,355,0.23255813953488372,0.5
80,100,123,122,120,80,625,0.56,40,65,40,80,40,65,330,0.5038167938931297,1.0
60,90,140,50,50,40,430,0.2535211267605634,75,80,85,110,90,50,490,0.3548387096774194,1.0
55,40,50,65,85,40,335,0.3181818181818182,71,95,85,110,95,79,535,0.664,1.0
65,75,105,35,65,85,430,0.6940298507462687,60,40,60,40,60,35,295,0.18055555555555555,1.0
60,60,50,40,50,75,335,0.5882352941176471,78,130,111,130,85,100,634,0.8561151079136691,0.25
100,100,125,110,50,50,535,0.384,255,10,10,75,135,55,540,0.3125,1.0
85,70,80,97,80,123,535,0.9304347826086956,79,105,70,145,80,101,580,0.8608695652173913,0.5
80,160,60,170,130,80,680,0.6180555555555556,100,73,83,73,83,55,467,0.371900826446281,2.0
60,25,35,70,80,60,330,0.3076923076923077,75,75,95,75,95,113,528,0.9015151515151515,1.0
65,73,55,47,75,85,400,0.6846846846846847,55,35,50,55,110,85,390,0.6277372262773723,0.5
65,110,130,60,65,95,525,0.8278145695364238,60,69,95,69,95,36,424,0.2608695652173913,0.25
79,115,70,125,80,111,580,0.864,58,64,58,80,65,80,405,0.609271523178808,1.0
80,50,100,100,200,50,580,0.2357142857142857,59,45,40,35,40,31,250,0.14285714285714285,1.0
85,135,130,60,80,25,515,0.40540540540540543,60,85,49,60,49,60,363,0.4444444444444444,1.0
91,72,90,129,90,108,580,0.8620689655172413,99,68,83,72,87,51,460,0.417910447761194,0.25
61,90,45,50,50,160,456,0.9230769230769231,75,75,55,105,85,30,425,0.1619718309859155,4.0
50,35,55,25,25,15,205,0.021739130434782608,69,69,76,69,86,91,460,0.6554621848739496,1.0
85,110,76,65,82,56,474,0.3933333333333333,60,60,50,40,50,75,335,0.5882352941176471,0.0
35,60,44,40,54,55,288,0.366412213740458,68,85,65,165,135,100,618,0.8083333333333333,2.0
90,75,75,90,100,70,500,0.5462184873949579,68,72,78,38,42,32,330,0.23809523809523808,2.0
150,100,120,100,120,90,680,0.6666666666666666,100,134,110,95,100,61,600,0.4057971014492754,0.5
40,35,30,20,20,50,195,0.23423423423423423,50,80,95,10,45,10,290,0.232,0.5
65,47,55,73,75,85,400,0.65,80,50,100,100,200,50,580,0.2357142857142857,1.0
20,40,15,35,35,60,205,0.34285714285714286,20,10,230,10,230,5,505,0.0,1.0
60,60,60,85,85,85,435,0.631578947368421,90,85,75,115,100,115,580,0.9381443298969072,1.0
35,46,34,35,45,20,215,0.072,38,35,40,27,25,35,200,0.08208955223880597,1.0
43,80,65,50,35,35,308,0.14193548387096774,40,55,80,35,60,30,300,0.15037593984962405,1.0
74,94,131,54,116,20,489,0.4485294117647059,35,60,44,40,54,55,288,0.366412213740458,0.5
75,69,72,114,100,104,534,0.8253968253968254,40,60,40,40,40,30,250,0.0948905109489051,4.0
114,85,70,85,80,30,464,0.2066115702479339,75,85,200,55,65,30,510,0.16778523489932887,0.0
53,54,53,37,46,45,288,0.3090909090909091,35,20,65,40,65,20,245,0.02459016393442623,0.5
70,110,75,145,85,145,630,0.9444444444444444,82,121,119,69,59,71,521,0.5394736842105263,2.0
80,125,75,40,95,85,500,0.6911764705882353,62,55,52,109,94,109,481,0.7833333333333333,2.0
74,100,72,90,72,46,454,0.24561403508771928,101,72,72,99,89,29,462,0.1937984496124031,1.0
40,30,30,40,50,30,220,0.07936507936507936,60,48,45,43,90,42,328,0.21897810218978103,1.0
100,164,150,95,120,71,700,0.5645161290322581,60,60,60,85,85,85,435,0.631578947368421,2.0
50,72,35,35,35,65,292,0.5373134328358209,90,120,75,60,60,45,450,0.29411764705882354,0.5
46,57,40,40,40,50,273,0.25,44,38,33,61,43,70,289,0.5267857142857143,1.0
89,145,90,105,80,91,600,0.8549618320610687,63,60,55,50,50,71,349,0.5289256198347108,0.0
85,76,64,45,55,90,415,0.6739130434782609,44,75,35,63,33,45,295,0.2647058823529412,0.0
65,136,94,54,96,135,580,0.9612403100775194,60,62,80,63,80,60,405,0.4336283185840708,1.0
55,70,45,70,50,60,350,0.45,60,50,150,50,150,60,520,0.5206611570247934,2.0
50,85,85,55,55,50,380,0.3902439024390244,85,115,80,105,80,50,515,0.3063063063063063,0.5
106,190,100,154,100,130,780,0.9259259259259259,65,40,50,125,60,30,370,0.07258064516129033,0.25
75,140,65,112,65,110,567,0.9140625,79,103,120,135,115,78,630,0.5763888888888888,1.0
45,45,55,45,55,63,308,0.4594594594594595,100,123,75,57,75,80,510,0.6923076923076923,0.5
62,77,62,50,42,65,358,0.4838709677419355,72,58,80,103,80,97,490,0.7171052631578947,1.0
68,85,65,165,135,100,618,0.8083333333333333,45,30,40,105,50,20,290,0.031007751937984496,0.5
70,94,50,94,50,66,424,0.48148148148148145,44,58,44,58,44,61,309,0.41964285714285715,0.5
125,130,90,130,90,95,660,0.7734375,65,125,60,95,60,105,510,0.9236641221374046,1.0
50,160,110,160,110,110,700,0.8854961832061069,60,50,70,80,80,140,480,0.8449612403100775,1.0
62,77,62,50,42,65,358,0.4838709677419355,54,63,52,83,56,97,405,0.7697841726618705,1.0
25,20,15,105,55,90,310,0.32407407407407407,70,145,88,140,70,112,625,0.8888888888888888,0.5
100,50,80,60,80,50,420,0.34375,100,70,70,65,65,45,415,0.1897810218978102,1.0
40,55,30,30,30,85,270,0.688,70,140,230,60,80,50,630,0.32432432432432434,0.25
54,78,103,53,45,22,355,0.23255813953488372,100,150,120,120,100,90,680,0.6493506493506493,0.5
95,85,85,65,65,35,430,0.2571428571428571,77,59,50,67,63,46,362,0.23140495867768596,4.0
40,50,45,70,45,70,320,0.5517241379310345,31,45,90,30,30,40,266,0.21929824561403508,4.0
75,95,95,95,95,85,540,0.6470588235294118,55,70,40,60,40,40,305,0.26956521739130435,1.0
75,70,90,70,105,80,490,0.656,45,95,50,40,50,75,355,0.54,1.0
95,135,80,110,80,100,600,0.8248175182481752,60,60,75,60,75,80,410,0.7321428571428571,2.0
